time,open,high,low,close,Volume
2023-05-04 19:00:00+00:00,13060.25,13092.25,13038.0,13061.75,43286
2023-05-04 19:30:00+00:00,13062.0,13092.75,13039.25,13048.0,44441
2023-05-04 20:00:00+00:00,13047.75,13051.75,13026.0,13038.75,9708
2023-05-05 13:30:00+00:00,13139.0,13193.0,13124.25,13190.5,98702
2023-05-05 14:00:00+00:00,13190.75,13241.5,13190.75,13234.5,77913
2023-05-05 14:30:00+00:00,13234.75,13278.75,13232.0,13258.75,60380
2023-05-05 15:00:00+00:00,13259.0,13273.75,13241.5,13272.25,45930
2023-05-05 15:30:00+00:00,13272.25,13274.0,13248.25,13257.0,26507
2023-05-05 16:00:00+00:00,13257.5,13263.5,13240.25,13250.0,29800
2023-05-05 16:30:00+00:00,13250.0,13271.5,13239.25,13270.0,28896
2023-05-05 17:00:00+00:00,13270.25,13289.0,13267.5,13288.25,30388
2023-05-05 17:30:00+00:00,13288.5,13305.5,13287.25,13305.25,29103
2023-05-05 18:00:00+00:00,13305.25,13325.0,13295.5,13319.5,32535
2023-05-05 18:30:00+00:00,13320.0,13358.75,13317.5,13348.0,37792
2023-05-05 19:00:00+00:00,13348.0,13353.5,13323.25,13341.0,29441
2023-05-05 19:30:00+00:00,13341.0,13344.5,13311.5,13323.75,36804
2023-05-05 20:00:00+00:00,13323.5,13329.0,13307.75,13315.0,11626
2023-05-08 13:30:00+00:00,13301.0,13310.25,13261.0,13271.0,87250
2023-05-08 14:00:00+00:00,13270.75,13289.5,13263.0,13271.25,66794
2023-05-08 14:30:00+00:00,13271.5,13297.0,13254.5,13288.5,62562
2023-05-08 15:00:00+00:00,13288.75,13309.0,13285.75,13289.25,42080
2023-05-08 15:30:00+00:00,13289.25,13322.0,13279.25,13321.0,38144
2023-05-08 16:00:00+00:00,13321.25,13324.25,13307.25,13315.75,27483
2023-05-08 16:30:00+00:00,13316.0,13329.25,13308.5,13326.75,22902
2023-05-08 17:00:00+00:00,13326.75,13342.75,13316.25,13338.75,26567
2023-05-08 17:30:00+00:00,13338.75,13354.75,13338.75,13345.75,24423
2023-05-08 18:00:00+00:00,13345.75,13349.0,13289.0,13340.25,52488
2023-05-08 18:30:00+00:00,13340.25,13368.0,13339.0,13361.5,31006
2023-05-08 19:00:00+00:00,13362.0,13365.5,13337.0,13343.0,26418
2023-05-08 19:30:00+00:00,13343.0,13363.0,13338.25,13354.5,26547
2023-05-08 20:00:00+00:00,13354.0,13354.25,13335.0,13349.0,7291
2023-05-09 13:30:00+00:00,13281.0,13311.5,13274.0,13309.5,90973
2023-05-09 14:00:00+00:00,13310.0,13317.5,13273.5,13282.0,79759
2023-05-09 14:30:00+00:00,13282.25,13303.5,13275.5,13293.0,54987
2023-05-09 15:00:00+00:00,13293.0,13300.0,13263.75,13275.0,53191
2023-05-09 15:30:00+00:00,13275.25,13285.5,13260.0,13263.75,36657
2023-05-09 16:00:00+00:00,13263.75,13272.0,13256.25,13262.5,30540
2023-05-09 16:30:00+00:00,13262.25,13287.5,13260.5,13285.5,26861
2023-05-09 17:00:00+00:00,13285.75,13290.75,13275.25,13280.5,24310
2023-05-09 17:30:00+00:00,13280.5,13287.5,13269.0,13285.5,25048
2023-05-09 18:00:00+00:00,13285.5,13295.25,13281.0,13284.5,26758
2023-05-09 18:30:00+00:00,13284.75,13289.5,13262.0,13274.75,25870
2023-05-09 19:00:00+00:00,13275.0,13280.5,13258.0,13263.25,24489
2023-05-09 19:30:00+00:00,13263.75,13276.0,13249.25,13266.0,37308
2023-05-09 20:00:00+00:00,13266.25,13272.25,13260.75,13264.0,6484
2023-05-10 13:30:00+00:00,13366.5,13417.75,13321.5,13376.25,135867
2023-05-10 14:00:00+00:00,13376.0,13434.0,13369.75,13395.5,120222
2023-05-10 14:30:00+00:00,13396.25,13413.5,13298.25,13321.25,110767
2023-05-10 15:00:00+00:00,13321.25,13369.5,13320.0,13366.0,59604
2023-05-10 15:30:00+00:00,13366.5,13393.0,13363.0,13368.0,52766
2023-05-10 16:00:00+00:00,13368.25,13368.25,13332.5,13356.75,47449
2023-05-10 16:30:00+00:00,13357.25,13370.0,13323.25,13332.75,38007
2023-05-10 17:00:00+00:00,13333.0,13344.0,13267.75,13273.5,56828
2023-05-10 17:30:00+00:00,13273.75,13317.0,13262.75,13310.0,49452
2023-05-10 18:00:00+00:00,13310.0,13362.75,13308.5,13348.75,53333
2023-05-10 18:30:00+00:00,13349.0,13395.5,13347.0,13394.25,48800
2023-05-10 19:00:00+00:00,13394.5,13443.25,13385.0,13430.5,59007
2023-05-10 19:30:00+00:00,13430.75,13448.0,13401.75,13410.75,47309
2023-05-10 20:00:00+00:00,13410.5,13422.75,13407.0,13416.0,8814
2023-05-11 13:30:00+00:00,13427.0,13433.5,13372.25,13385.5,126640
2023-05-11 14:00:00+00:00,13385.75,13419.75,13379.25,13403.75,88852
2023-05-11 14:30:00+00:00,13403.75,13418.25,13361.5,13418.25,84973
2023-05-11 15:00:00+00:00,13418.5,13434.75,13403.25,13434.25,61771
2023-05-11 15:30:00+00:00,13434.5,13449.75,13417.25,13441.75,53003
2023-05-11 16:00:00+00:00,13442.0,13453.5,13418.75,13440.5,48834
2023-05-11 16:30:00+00:00,13440.75,13459.75,13438.5,13450.75,28432
2023-05-11 17:00:00+00:00,13451.0,13455.75,13426.5,13430.25,33556
2023-05-11 17:30:00+00:00,13430.25,13448.0,13393.5,13426.25,51264
2023-05-11 18:00:00+00:00,13426.5,13437.25,13417.25,13436.0,29597
2023-05-11 18:30:00+00:00,13436.0,13472.0,13430.25,13464.0,42434
2023-05-11 19:00:00+00:00,13464.0,13468.0,13444.5,13453.75,28621
2023-05-11 19:30:00+00:00,13453.75,13456.25,13430.0,13447.0,38926
2023-05-11 20:00:00+00:00,13447.25,13448.75,13436.0,13441.75,6873
2023-05-12 13:30:00+00:00,13467.75,13487.25,13439.25,13440.0,84909
2023-05-12 14:00:00+00:00,13440.0,13455.25,13402.5,13407.75,84332
2023-05-12 14:30:00+00:00,13407.75,13411.75,13382.5,13398.5,72014
2023-05-12 15:00:00+00:00,13398.75,13425.75,13375.75,13379.25,66276
2023-05-12 15:30:00+00:00,13379.25,13407.75,13369.25,13405.25,44477
2023-05-12 16:00:00+00:00,13405.25,13407.25,13352.25,13354.5,50158
2023-05-12 16:30:00+00:00,13355.0,13366.5,13318.75,13327.75,53906
2023-05-12 17:00:00+00:00,13327.5,13370.75,13319.75,13354.25,45658
2023-05-12 17:30:00+00:00,13354.0,13366.25,13315.5,13320.5,40984
2023-05-12 18:00:00+00:00,13320.5,13336.75,13310.0,13323.75,40883
2023-05-12 18:30:00+00:00,13324.0,13346.75,13315.0,13343.5,33101
2023-05-12 19:00:00+00:00,13343.5,13362.0,13337.25,13359.5,31980
2023-05-12 19:30:00+00:00,13359.25,13402.5,13359.25,13397.25,47776
2023-05-12 20:00:00+00:00,13397.5,13397.75,13375.25,13377.75,10398
2023-05-15 13:30:00+00:00,13416.75,13428.25,13373.75,13376.75,94878
2023-05-15 14:00:00+00:00,13377.0,13389.5,13351.25,13366.0,65875
2023-05-15 14:30:00+00:00,13366.0,13409.5,13362.0,13384.25,61699
2023-05-15 15:00:00+00:00,13384.5,13436.5,13382.75,13429.25,52324
2023-05-15 15:30:00+00:00,13429.0,13448.75,13418.0,13446.5,48828
2023-05-15 16:00:00+00:00,13446.75,13449.75,13427.25,13435.0,31160
2023-05-15 16:30:00+00:00,13435.25,13453.75,13424.25,13453.0,29348
2023-05-15 17:00:00+00:00,13452.75,13479.0,13443.75,13445.75,42130
2023-05-15 17:30:00+00:00,13445.75,13451.0,13418.0,13449.75,38170
2023-05-15 18:00:00+00:00,13450.5,13461.75,13446.5,13450.5,25303
2023-05-15 18:30:00+00:00,13450.5,13464.25,13443.0,13448.0,23982
2023-05-15 19:00:00+00:00,13448.0,13462.5,13443.5,13460.0,18638
2023-05-15 19:30:00+00:00,13460.0,13473.25,13454.0,13472.0,26498
2023-05-15 20:00:00+00:00,13471.75,13471.75,13463.0,13469.25,7546
2023-05-16 13:30:00+00:00,13436.25,13515.75,13434.5,13485.75,121031
2023-05-16 14:00:00+00:00,13485.75,13506.25,13451.75,13505.0,87978
2023-05-16 14:30:00+00:00,13504.75,13533.25,13479.5,13519.0,73680
2023-05-16 15:00:00+00:00,13519.0,13539.0,13509.75,13538.75,40921
2023-05-16 15:30:00+00:00,13538.75,13548.0,13501.0,13544.75,53167
2023-05-16 16:00:00+00:00,13545.0,13549.25,13528.25,13540.75,32975
2023-05-16 16:30:00+00:00,13541.0,13554.25,13529.5,13549.0,33155
2023-05-16 17:00:00+00:00,13549.0,13554.25,13524.25,13528.25,25903
2023-05-16 17:30:00+00:00,13529.0,13545.75,13523.5,13544.75,24438
2023-05-16 18:00:00+00:00,13545.0,13548.5,13514.5,13523.0,27754
2023-05-16 18:30:00+00:00,13523.75,13542.25,13506.0,13536.25,26894
2023-05-16 19:00:00+00:00,13536.0,13542.0,13518.5,13536.75,25740
2023-05-16 19:30:00+00:00,13536.75,13538.5,13481.5,13482.0,44277
2023-05-16 20:00:00+00:00,13481.75,13498.25,13476.75,13495.75,13189
2023-05-17 13:30:00+00:00,13525.0,13540.0,13475.0,13479.0,101939
2023-05-17 14:00:00+00:00,13479.25,13521.5,13477.0,13514.75,64771
2023-05-17 14:30:00+00:00,13515.0,13538.5,13512.75,13535.0,45091
2023-05-17 15:00:00+00:00,13535.0,13561.5,13505.25,13536.75,73327
2023-05-17 15:30:00+00:00,13536.75,13560.5,13530.0,13554.5,44304
2023-05-17 16:00:00+00:00,13554.0,13555.25,13537.25,13552.5,25125
2023-05-17 16:30:00+00:00,13553.0,13614.75,13552.0,13605.75,64038
2023-05-17 17:00:00+00:00,13606.25,13648.5,13605.5,13644.0,49383
2023-05-17 17:30:00+00:00,13644.0,13669.25,13637.0,13667.5,42355
2023-05-17 18:00:00+00:00,13667.5,13668.0,13644.5,13653.25,28220
2023-05-17 18:30:00+00:00,13653.75,13657.25,13626.0,13629.25,29466
2023-05-17 19:00:00+00:00,13629.0,13662.0,13619.0,13638.25,38947
2023-05-17 19:30:00+00:00,13638.5,13662.0,13630.0,13644.75,43943
2023-05-17 20:00:00+00:00,13644.25,13648.0,13635.0,13646.75,7208
2023-05-18 13:30:00+00:00,13653.75,13718.5,13652.75,13712.75,103366
2023-05-18 14:00:00+00:00,13713.0,13775.75,13700.5,13773.5,105457
2023-05-18 14:30:00+00:00,13773.75,13791.25,13758.0,13784.25,74590
2023-05-18 15:00:00+00:00,13784.75,13829.25,13782.75,13821.25,65255
2023-05-18 15:30:00+00:00,13821.0,13855.5,13812.5,13824.0,62524
2023-05-18 16:00:00+00:00,13824.25,13829.5,13774.5,13785.5,65534
2023-05-18 16:30:00+00:00,13785.5,13800.0,13776.0,13790.75,43938
2023-05-18 17:00:00+00:00,13791.25,13840.0,13791.25,13798.75,50949
2023-05-18 17:30:00+00:00,13798.75,13815.75,13763.0,13769.5,43208
2023-05-18 18:00:00+00:00,13769.25,13797.0,13756.0,13788.5,41007
2023-05-18 18:30:00+00:00,13788.25,13820.0,13788.25,13815.0,30752
2023-05-18 19:00:00+00:00,13815.0,13856.5,13806.0,13846.5,43757
2023-05-18 19:30:00+00:00,13846.5,13901.0,13842.5,13889.5,63033
2023-05-18 20:00:00+00:00,13889.75,13900.75,13886.0,13892.5,11185
2023-05-19 13:30:00+00:00,13897.75,13929.0,13878.25,13897.25,86733
2023-05-19 14:00:00+00:00,13897.25,13912.75,13861.75,13899.25,79244
2023-05-19 14:30:00+00:00,13898.75,13908.5,13862.0,13882.0,59334
2023-05-19 15:00:00+00:00,13882.0,13899.0,13853.75,13854.25,90030
2023-05-19 15:30:00+00:00,13854.5,13887.0,13822.0,13862.5,90409
2023-05-19 16:00:00+00:00,13862.5,13876.0,13834.0,13847.25,54837
2023-05-19 16:30:00+00:00,13847.25,13860.75,13821.25,13851.75,46468
2023-05-19 17:00:00+00:00,13851.5,13875.5,13843.75,13868.25,33734
2023-05-19 17:30:00+00:00,13868.5,13871.25,13838.25,13839.5,29104
2023-05-19 18:00:00+00:00,13839.5,13848.5,13814.25,13829.25,39786
2023-05-19 18:30:00+00:00,13829.25,13851.0,13819.25,13849.75,29335
2023-05-19 19:00:00+00:00,13849.5,13857.75,13834.25,13839.5,30611
2023-05-19 19:30:00+00:00,13840.0,13866.0,13834.75,13858.0,31674
2023-05-19 20:00:00+00:00,13858.0,13860.75,13843.25,13843.75,7513
2023-05-22 13:30:00+00:00,13848.25,13946.75,13847.0,13928.75,106845
2023-05-22 14:00:00+00:00,13929.0,13938.25,13862.0,13902.75,122924
2023-05-22 14:30:00+00:00,13903.0,13916.25,13878.25,13910.0,60458
2023-05-22 15:00:00+00:00,13910.25,13926.0,13902.5,13913.25,45453
2023-05-22 15:30:00+00:00,13913.25,13921.0,13882.0,13893.25,40335
2023-05-22 16:00:00+00:00,13893.75,13912.0,13882.25,13884.5,34094
2023-05-22 16:30:00+00:00,13884.25,13899.5,13874.5,13897.5,26704
2023-05-22 17:00:00+00:00,13897.5,13909.5,13870.25,13905.0,45530
2023-05-22 17:30:00+00:00,13905.0,13924.5,13903.25,13903.75,29040
2023-05-22 18:00:00+00:00,13904.0,13921.5,13900.25,13921.5,22114
2023-05-22 18:30:00+00:00,13921.75,13942.75,13910.75,13922.25,31502
2023-05-22 19:00:00+00:00,13922.25,13928.25,13894.5,13904.75,31137
2023-05-22 19:30:00+00:00,13904.75,13908.0,13883.75,13905.25,35498
2023-05-22 20:00:00+00:00,13905.0,13919.25,13899.5,13915.75,9138
2023-05-23 13:30:00+00:00,13831.25,13877.0,13821.75,13863.0,94717
2023-05-23 14:00:00+00:00,13863.0,13880.0,13839.5,13854.5,67657
2023-05-23 14:30:00+00:00,13855.0,13865.5,13832.25,13846.25,54463
2023-05-23 15:00:00+00:00,13846.5,13871.5,13844.5,13869.0,37582
2023-05-23 15:30:00+00:00,13868.75,13873.0,13850.0,13860.5,33941
2023-05-23 16:00:00+00:00,13860.75,13869.25,13831.5,13835.25,37418
2023-05-23 16:30:00+00:00,13835.5,13838.75,13776.0,13794.5,71085
2023-05-23 17:00:00+00:00,13795.0,13819.0,13784.75,13786.5,44333
2023-05-23 17:30:00+00:00,13786.5,13792.75,13766.0,13774.0,50741
2023-05-23 18:00:00+00:00,13774.5,13792.0,13711.0,13732.25,70987
2023-05-23 18:30:00+00:00,13732.25,13748.75,13719.25,13741.75,39163
2023-05-23 19:00:00+00:00,13741.75,13749.0,13711.0,13738.5,42946
2023-05-23 19:30:00+00:00,13738.75,13757.25,13723.0,13725.25,44869
2023-05-23 20:00:00+00:00,13725.5,13736.5,13718.75,13729.0,9478
2023-05-24 13:30:00+00:00,13642.75,13675.0,13620.75,13643.0,103950
2023-05-24 14:00:00+00:00,13643.25,13650.5,13586.0,13591.25,95500
2023-05-24 14:30:00+00:00,13591.25,13606.75,13570.0,13580.5,68428
2023-05-24 15:00:00+00:00,13581.0,13635.25,13566.75,13615.0,68530
2023-05-24 15:30:00+00:00,13615.0,13624.0,13586.25,13597.0,52748
2023-05-24 16:00:00+00:00,13597.5,13624.0,13576.25,13583.0,42127
2023-05-24 16:30:00+00:00,13583.0,13606.75,13578.75,13602.75,25300
2023-05-24 17:00:00+00:00,13603.0,13616.0,13578.0,13603.0,31970
2023-05-24 17:30:00+00:00,13603.25,13645.5,13602.0,13634.75,29750
2023-05-24 18:00:00+00:00,13635.5,13647.75,13603.25,13609.25,46596
2023-05-24 18:30:00+00:00,13609.25,13632.25,13602.0,13613.25,34157
2023-05-24 19:00:00+00:00,13613.5,13686.5,13601.75,13681.0,54147
2023-05-24 19:30:00+00:00,13681.0,13705.75,13641.0,13653.5,65737
2023-05-24 20:00:00+00:00,13653.25,13658.75,13640.0,13651.75,10460
2023-05-25 13:30:00+00:00,13954.75,13966.0,13851.25,13876.5,154837
2023-05-25 14:00:00+00:00,13876.25,13911.0,13853.25,13886.0,107949
2023-05-25 14:30:00+00:00,13886.5,13935.0,13867.5,13932.25,75297
2023-05-25 15:00:00+00:00,13932.5,13986.75,13926.25,13963.25,83229
2023-05-25 15:30:00+00:00,13963.5,13967.5,13921.25,13943.75,64333
2023-05-25 16:00:00+00:00,13943.75,14003.25,13942.25,13994.25,56875
2023-05-25 16:30:00+00:00,13994.25,13998.25,13967.75,13974.5,42330
2023-05-25 17:00:00+00:00,13974.5,13993.5,13966.5,13989.5,31804
2023-05-25 17:30:00+00:00,13989.75,14003.0,13978.5,13990.75,27052
2023-05-25 18:00:00+00:00,13991.0,14031.5,13983.25,13994.0,56335
2023-05-25 18:30:00+00:00,13994.25,13997.75,13941.25,13948.25,47208
2023-05-25 19:00:00+00:00,13948.75,14016.0,13947.0,14010.5,43144
2023-05-25 19:30:00+00:00,14010.75,14023.75,13973.25,13977.75,50849
2023-05-25 20:00:00+00:00,13978.0,13993.75,13973.25,13991.0,10001
2023-05-26 13:30:00+00:00,14018.0,14124.25,14014.75,14115.25,108616
2023-05-26 14:00:00+00:00,14118.75,14204.5,14112.75,14202.5,96562
2023-05-26 14:30:00+00:00,14202.75,14269.75,14193.25,14255.0,96175
2023-05-26 15:00:00+00:00,14254.75,14268.5,14219.5,14246.5,74988
2023-05-26 15:30:00+00:00,14246.75,14301.75,14246.0,14286.25,64787
2023-05-26 16:00:00+00:00,14286.5,14307.75,14279.0,14306.0,40444
2023-05-26 16:30:00+00:00,14306.0,14327.75,14295.25,14320.5,41242
2023-05-26 17:00:00+00:00,14320.75,14336.75,14311.25,14320.25,34623
2023-05-26 17:30:00+00:00,14320.25,14326.75,14303.0,14318.5,29022
2023-05-26 18:00:00+00:00,14318.5,14332.0,14294.25,14325.25,33604
2023-05-26 18:30:00+00:00,14325.5,14351.75,14318.5,14336.5,33661
2023-05-26 19:00:00+00:00,14336.5,14368.75,14334.5,14346.75,37380
2023-05-26 19:30:00+00:00,14347.0,14353.0,14325.25,14333.25,53961
2023-05-26 20:00:00+00:00,14333.0,14368.0,14329.75,14365.25,13170
2023-05-30 13:30:00+00:00,14510.0,14559.75,14427.5,14443.25,158412
2023-05-30 14:00:00+00:00,14443.75,14472.75,14399.25,14425.5,125429
2023-05-30 14:30:00+00:00,14425.75,14469.0,14414.75,14452.75,65086
2023-05-30 15:00:00+00:00,14452.5,14478.75,14417.0,14453.75,68373
2023-05-30 15:30:00+00:00,14453.5,14484.5,14444.75,14457.0,43558
2023-05-30 16:00:00+00:00,14457.25,14463.5,14411.25,14414.25,42316
2023-05-30 16:30:00+00:00,14414.5,14447.25,14393.25,14447.0,46593
2023-05-30 17:00:00+00:00,14446.75,14447.75,14381.25,14387.0,40812
2023-05-30 17:30:00+00:00,14386.5,14396.5,14344.0,14351.5,48395
2023-05-30 18:00:00+00:00,14352.0,14409.0,14336.25,14403.25,41038
2023-05-30 18:30:00+00:00,14403.25,14444.0,14403.0,14424.0,42924
2023-05-30 19:00:00+00:00,14423.75,14429.0,14399.0,14416.25,34755
2023-05-30 19:30:00+00:00,14416.25,14426.75,14371.5,14397.0,43208
2023-05-30 20:00:00+00:00,14397.25,14411.75,14394.5,14407.5,8661
2023-05-31 13:30:00+00:00,14330.25,14412.25,14324.0,14375.5,113512
2023-05-31 14:00:00+00:00,14376.25,14393.5,14274.25,14298.25,122436
2023-05-31 14:30:00+00:00,14298.0,14334.0,14286.75,14310.0,86820
2023-05-31 15:00:00+00:00,14310.25,14314.75,14266.0,14268.75,58478
2023-05-31 15:30:00+00:00,14269.0,14305.25,14252.5,14291.75,58183
2023-05-31 16:00:00+00:00,14291.75,14310.0,14264.0,14264.75,41052
2023-05-31 16:30:00+00:00,14265.0,14290.75,14253.0,14279.5,41380
2023-05-31 17:00:00+00:00,14279.5,14320.0,14271.5,14319.75,34078
2023-05-31 17:30:00+00:00,14320.0,14365.0,14317.5,14345.75,62084
2023-05-31 18:00:00+00:00,14346.5,14360.25,14329.0,14349.25,41469
2023-05-31 18:30:00+00:00,14349.5,14354.0,14307.5,14328.25,43180
2023-05-31 19:00:00+00:00,14328.25,14329.25,14295.75,14319.25,38253
2023-05-31 19:30:00+00:00,14319.5,14356.0,14292.5,14302.0,71956
2023-05-31 20:00:00+00:00,14301.75,14313.75,14282.0,14293.5,15576
2023-06-01 13:30:00+00:00,14298.25,14322.5,14252.0,14309.25,112662
2023-06-01 14:00:00+00:00,14309.25,14341.75,14272.75,14301.25,87517
2023-06-01 14:30:00+00:00,14300.75,14383.25,14287.5,14357.0,85490
2023-06-01 15:00:00+00:00,14357.0,14403.25,14344.0,14382.5,63994
2023-06-01 15:30:00+00:00,14382.75,14423.25,14378.5,14422.5,46343
2023-06-01 16:00:00+00:00,14422.75,14464.0,14422.75,14455.75,49445
2023-06-01 16:30:00+00:00,14455.75,14467.75,14443.75,14462.0,29007
2023-06-01 17:00:00+00:00,14462.0,14472.75,14446.75,14453.5,32292
2023-06-01 17:30:00+00:00,14454.0,14487.0,14445.25,14486.5,29276
2023-06-01 18:00:00+00:00,14487.0,14499.5,14474.25,14489.75,29649
2023-06-01 18:30:00+00:00,14489.5,14510.75,14478.75,14503.75,29364
2023-06-01 19:00:00+00:00,14504.0,14528.25,14479.5,14483.5,35298
2023-06-01 19:30:00+00:00,14483.5,14486.5,14432.0,14473.5,69896
2023-06-01 20:00:00+00:00,14473.25,14497.5,14468.75,14492.25,12673
2023-06-02 13:30:00+00:00,14543.25,14627.75,14475.0,14481.75,167313
2023-06-02 14:00:00+00:00,14481.75,14538.75,14470.0,14523.0,118787
2023-06-02 14:30:00+00:00,14523.5,14588.5,14502.5,14586.5,81895
2023-06-02 15:00:00+00:00,14586.25,14605.75,14572.25,14586.5,60903
2023-06-02 15:30:00+00:00,14586.75,14598.25,14559.25,14586.25,46564
2023-06-02 16:00:00+00:00,14586.5,14591.0,14553.5,14572.0,39122
2023-06-02 16:30:00+00:00,14572.0,14609.25,14564.75,14592.0,33071
2023-06-02 17:00:00+00:00,14592.25,14605.0,14578.0,14598.75,30406
2023-06-02 17:30:00+00:00,14599.0,14601.5,14575.75,14586.5,25661
2023-06-02 18:00:00+00:00,14586.5,14592.75,14551.5,14572.25,37269
2023-06-02 18:30:00+00:00,14572.75,14597.0,14569.0,14586.25,26793
2023-06-02 19:00:00+00:00,14587.0,14600.75,14574.25,14575.0,29726
2023-06-02 19:30:00+00:00,14575.25,14590.25,14564.75,14579.25,43197
2023-06-02 20:00:00+00:00,14579.25,14590.75,14576.5,14584.5,8680
2023-06-05 13:30:00+00:00,14568.5,14651.75,14567.75,14597.0,113067
2023-06-05 14:00:00+00:00,14597.25,14641.5,14589.5,14606.5,117354
2023-06-05 14:30:00+00:00,14606.5,14672.0,14598.75,14664.75,88941
2023-06-05 15:00:00+00:00,14664.75,14678.25,14644.0,14672.0,47081
2023-06-05 15:30:00+00:00,14671.75,14688.0,14666.5,14668.75,37759
2023-06-05 16:00:00+00:00,14670.0,14692.5,14647.75,14679.0,44394
2023-06-05 16:30:00+00:00,14679.0,14691.5,14669.0,14691.0,20597
2023-06-05 17:00:00+00:00,14690.75,14695.25,14644.25,14652.5,36279
2023-06-05 17:30:00+00:00,14653.0,14659.5,14610.0,14632.75,44939
2023-06-05 18:00:00+00:00,14632.75,14638.75,14601.25,14616.0,43814
2023-06-05 18:30:00+00:00,14616.5,14618.75,14543.75,14608.5,84255
2023-06-05 19:00:00+00:00,14608.5,14613.5,14543.75,14591.75,68172
2023-06-05 19:30:00+00:00,14591.75,14607.25,14582.0,14587.5,41349
2023-06-05 20:00:00+00:00,14587.5,14594.0,14584.0,14590.0,5852
2023-06-06 13:30:00+00:00,14560.75,14561.75,14505.0,14546.0,112475
2023-06-06 14:00:00+00:00,14545.5,14582.0,14525.75,14569.25,87363
2023-06-06 14:30:00+00:00,14569.0,14606.75,14560.75,14592.0,63504
2023-06-06 15:00:00+00:00,14592.0,14602.0,14540.0,14562.5,56186
2023-06-06 15:30:00+00:00,14562.75,14615.75,14559.5,14611.25,44152
2023-06-06 16:00:00+00:00,14611.25,14624.0,14583.75,14592.0,38289
2023-06-06 16:30:00+00:00,14592.0,14599.75,14527.75,14532.75,46317
2023-06-06 17:00:00+00:00,14533.25,14580.5,14530.75,14572.25,45741
2023-06-06 17:30:00+00:00,14572.0,14580.25,14539.75,14552.0,33631
2023-06-06 18:00:00+00:00,14552.5,14575.25,14545.0,14574.0,32625
2023-06-06 18:30:00+00:00,14574.25,14588.25,14561.5,14585.0,24230
2023-06-06 19:00:00+00:00,14585.25,14603.25,14585.25,14589.5,29419
2023-06-06 19:30:00+00:00,14590.0,14601.0,14561.25,14584.0,41739
2023-06-06 20:00:00+00:00,14583.75,14597.75,14577.75,14591.5,6514
2023-06-07 13:30:00+00:00,14592.0,14675.5,14592.0,14631.5,126497
2023-06-07 14:00:00+00:00,14631.0,14639.0,14531.75,14548.75,124409
2023-06-07 14:30:00+00:00,14548.5,14560.0,14448.0,14474.5,113730
2023-06-07 15:00:00+00:00,14474.5,14495.75,14450.5,14486.25,67861
2023-06-07 15:30:00+00:00,14486.75,14509.25,14425.25,14430.75,73598
2023-06-07 16:00:00+00:00,14431.0,14457.0,14374.0,14387.75,65643
2023-06-07 16:30:00+00:00,14388.5,14427.75,14382.25,14389.75,52882
2023-06-07 17:00:00+00:00,14390.25,14409.75,14351.0,14372.75,62603
2023-06-07 17:30:00+00:00,14372.5,14381.5,14340.75,14374.75,53677
2023-06-07 18:00:00+00:00,14374.75,14408.75,14370.25,14385.0,46438
2023-06-07 18:30:00+00:00,14384.75,14387.25,14340.0,14373.5,41333
2023-06-07 19:00:00+00:00,14373.0,14382.25,14336.0,14355.5,44236
2023-06-07 19:30:00+00:00,14355.5,14364.0,14305.5,14331.75,71671
2023-06-07 20:00:00+00:00,14332.0,14336.75,14320.5,14322.75,10455
2023-06-08 13:30:00+00:00,14337.75,14397.0,14328.0,14378.75,147383
2023-06-08 14:00:00+00:00,14378.75,14423.0,14365.5,14414.0,94588
2023-06-08 14:30:00+00:00,14414.0,14459.75,14396.0,14457.0,67195
2023-06-08 15:00:00+00:00,14457.5,14495.0,14454.0,14491.0,58484
2023-06-08 15:30:00+00:00,14491.0,14515.0,14478.25,14494.5,47963
2023-06-08 16:00:00+00:00,14494.75,14523.5,14478.5,14521.0,42616
2023-06-08 16:30:00+00:00,14521.0,14522.75,14470.5,14481.5,35695
2023-06-08 17:00:00+00:00,14481.75,14493.0,14453.25,14460.25,31867
2023-06-08 17:30:00+00:00,14460.0,14463.5,14421.0,14446.5,45358
2023-06-08 18:00:00+00:00,14447.5,14473.75,14435.75,14467.5,31285
2023-06-08 18:30:00+00:00,14468.0,14489.25,14468.0,14483.75,25139
2023-06-08 19:00:00+00:00,14484.0,14503.25,14479.25,14488.5,26698
2023-06-08 19:30:00+00:00,14489.0,14515.75,14482.5,14500.0,34790
2023-06-08 20:00:00+00:00,14499.5,14502.0,14491.5,14496.75,6351
2023-06-09 13:30:00+00:00,14561.75,14668.75,14556.5,14653.5,126578
2023-06-09 14:00:00+00:00,14654.0,14688.0,14643.25,14668.75,84055
2023-06-09 14:30:00+00:00,14669.25,14679.0,14559.75,14589.25,100462
2023-06-09 15:00:00+00:00,14589.5,14643.5,14547.0,14551.25,84092
2023-06-09 15:30:00+00:00,14551.25,14576.75,14529.75,14531.5,73778
2023-06-09 16:00:00+00:00,14531.75,14560.0,14503.0,14518.5,60153
2023-06-09 16:30:00+00:00,14518.75,14554.25,14496.0,14553.25,46516
2023-06-09 17:00:00+00:00,14553.0,14585.0,14548.5,14583.75,38402
2023-06-09 17:30:00+00:00,14583.75,14615.0,14579.25,14608.75,38287
2023-06-09 18:00:00+00:00,14608.5,14614.5,14582.0,14595.0,34058
